exercise_id,set_order,weight,reps,notes,rpe
103,2,35,9,"",
103,3,35,7,"",
25,1,35,8,"",
25,2,45,4,"",
25,3,55,8,"",
102,1,25,5,"",
102,2,35,5,"",
102,3,35,4,"",
62,1,0,9,"",
62,2,0,6,"",
62,3,0,5,"",
73,1,16,8,"",
73,2,25,8,"",
73,3,30,7,"",
73,4,30,5,"",
63,1,14,5,"",
63,2,14,3,"",
37,1,66,8,"",
37,2,88,5,"",
37,3,99,3,"",
37,4,110,5,"",
37,5,110,3,"",
35,1,45,8,"",
35,2,95,5,"",
35,3,95,5,"",
71,1,11,8,"",
71,2,16.5,10,"",
71,3,16.5,7,"",
39,1,30,8,"",
39,2,50,7,"",
39,3,50,5,"",
60,1,22.5,5,"",
60,2,27.5,6,"",
19,1,190,8,"",
19,2,280,3,"",
19,3,370,2,"",
19,4,420,5,"",
20,1,95,8,"",
20,2,135,4,"",
20,3,185,8,"",
20,4,185,5,"",
3,1,80,5,"",
3,2,100,3,"",
3,3,130,11,"",
3,4,140,7,"",
47,1,45,5,"",
47,2,55,8,"",
47,3,55,7,"",
48,1,30,6,"",
48,2,37.5,3,"",
48,3,40,7,"",
48,4,40,6,"",
46,1,77,8,"",
46,2,88,4,"",
46,3,99,8,"",
34,1,35,5,"",
34,2,45,8,"",
101,1,40,5,"",
101,2,45,10,"",
101,3,45,9,"",
118,1,25,4,"",
118,2,30,4,"",
28,1,22,6,"",
28,2,35,8,"",
57,1,170,5,"",
57,2,230,4,"",
57,3,260,2,"",
57,4,280,5,"",
57,5,280,5,"",
72,1,40,6,"",
72,2,50,3,"",
72,3,65,6,"",
72,4,65,5,"",
103,1,25,12,"",
103,2,35,10,"",
103,3,40,8,"",
103,4,40,5,"",
22,1,35,6,"",
22,2,40,8,"",
22,3,40,6,"",
102,1,25,6,"",
102,2,35,5,"",
102,3,45,8,"",
25,1,35,8,"",
25,2,45,4,"",
25,3,50,8,"",
62,1,0,8,"5 second negative in the beginning ",
62,2,0,6,"",
73,1,22,10,"",
73,2,30,8,"",
73,3,30,5,"",
63,1,11,8,"",
63,2,11,6,"",
37,1,77,8,"",
37,2,88,5,"",
37,3,99,3,"",
37,4,110,5,"",
37,5,99,6,"",
37,6,99,6,"",
35,1,45,10,"",
35,2,65,8,"",
35,3,85,6,"",
35,4,85,6,"",
71,1,11,8,"",
71,2,16.5,8,"",
71,3,16.5,6,"",
71,4,16.5,6,"",
39,1,30,10,"",
39,2,50,9,"",
39,3,50,7,"",
60,1,22.5,3,"",
60,2,27.5,6,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,320,3,"",
19,4,380,10,"",
3,1,120,8,"",
3,2,135,5,"",
3,3,150,8,"",
3,4,150,7,"",
20,1,95,8,"",
20,2,135,4,"",
20,3,185,5,"",
20,4,185,8,"",
47,1,25,5,"",
47,2,45,11,"",
47,3,45,9,"",
81,1,60,8,"",
81,2,45,15,"",
81,3,50,10,"",
81,4,50,10,"",
48,1,30,6,"",
48,2,35,4,"",
48,3,40,2,"",
48,4,45,5,"",
48,5,45,4,"",
13,1,0,3,"",
13,2,10,5,"",
13,3,10,4,"",
46,1,60,8,"",
46,2,75,4,"",
46,3,90,8,"",
69,1,25,8,"",
69,2,35,4,"",
69,3,45,3,"",
69,4,55,6,"",
69,5,55,3,"",
118,1,20,3,"",
118,2,25,3,"",
118,3,30,4,"",
28,1,60,6,"",
28,2,80,8,"",
28,3,80,6,"",
105,1,25,7,"",
105,2,35,3,"",
105,3,40,12,"",
105,4,35,10,"",
25,1,35,8,"",
25,2,45,11,"",
25,3,35,12,"",
8,1,20,8,"",
8,2,20,10,"",
8,3,20,10,"",
62,1,0,8,"",
62,2,0,6,"",
73,1,22,12,"",
73,2,22,11,"",
37,1,77,8,"",
37,2,88,3,"",
37,3,99,8,"",
37,4,110,6,"",
37,5,110,3,"",
35,1,45,10,"",
35,2,65,5,"",
35,3,85,4,"",
35,4,85,3,"",
68,1,95,8,"",
68,2,95,9,"",
39,1,30,10,"",
39,2,45,8,"",
39,3,45,7,"",
60,1,22.5,7,"",
71,1,11,8,"",
71,2,16.5,6,"",
71,3,16.5,6,"",
57,1,170,5,"",
57,2,230,4,"",
57,3,260,2,"",
57,4,290,5,"",
20,1,95,8,"",
20,2,135,4,"",
20,3,195,8,"",
20,4,195,6,"",
3,1,90,8,"",
3,2,110,5,"",
3,3,140,8,"",
3,4,150,8,"",
47,1,45,10,"",
47,2,55,12,"",
47,3,55,11,"",
48,1,30,6,"",
48,2,35,4,"",
48,3,40,2,"",
48,4,40,5,"",
48,5,40,4,"",
46,1,77,8,"",
46,2,88,4,"",
46,3,99,5,"",
62,1,0,10,"",
62,2,0,7,"",
34,1,25,5,"",
34,2,45,6,"",
34,3,45,4,"",
68,1,95,8,"",
68,2,95,9,"",
28,1,33,8,"",
28,2,33,8,"",
118,1,20,5,"",
118,2,25,8,"",
19,1,190,8,"",
19,2,280,4,"",
19,3,370,3,"",
19,4,420,5,"",
19,5,420,4,"",
72,1,40,6,"",
72,2,50,7,"",
72,3,45,8,"",
3,1,110,8,"",
3,2,140,8,"",
3,3,140,6,"",
103,1,25,10,"",
103,2,35,10,"",
103,3,35,8,"",
25,1,35,8,"",
25,2,45,10,"",
25,3,45,9,"",
62,1,0,9,"",
62,2,0,7,"",
102,1,25,7,"",
102,2,35,6,"",
102,3,35,5,"",
73,1,22,9,"",
73,2,22,12,"",
63,1,11,6,"",
63,2,11,6,"",
25,1,35,8,"",
25,2,45,10,"",
25,3,45,9,"",
62,1,0,9,"",
62,2,0,7,"",
102,1,25,7,"",
102,2,35,6,"",
102,3,35,5,"",
73,1,22,9,"",
73,2,22,12,"",
63,1,11,6,"",
63,2,11,6,"",
37,1,66,10,"",
37,2,77,6,"",
37,3,88,5,"",
37,4,88,4,"",
35,1,45,10,"",
35,2,85,4,"",
35,3,85,8,"",
53,1,50,7,"",
53,2,50,5,"",
39,1,40,10,"",
39,2,40,8,"",
48,1,30,7,"",
48,2,35,6,"",
48,3,40,5,"",
46,1,66,10,"",
46,2,77,8,"",
46,3,88,8,"",
34,1,25,10,"",
34,2,35,10,"",
34,3,35,8,"",
28,1,33,8,"",
28,2,38.5,6,"",
28,3,38.5,5,"",
78,1,22,10,"",
78,2,27.5,8,"",
32,1,25,8,"",
32,2,35,6,"",
32,3,45,10,"",
32,4,45,6,"",
34,1,25,10,"",
34,2,35,6,"",
34,3,45,7,"",
34,4,45,6,"",
105,1,25,5,"",
105,2,35,10,"",
105,3,40,6,"",
73,1,27.5,8,"",
73,2,27.5,8,"",
73,3,27.5,8,"",
63,1,11,6,"",
63,2,11,6,"",
26,1,20,8,"",
26,2,20,6,"",
62,1,0,6,"",
62,2,0,5,"",
101,1,40,8,"",
101,2,40,9,"",
46,1,77,8,"",
46,2,88,3,"",
46,3,88,9,"",
46,4,88,6,"",
68,1,45,8,"",
68,2,95,6,"",
68,3,95,8,"",
106,1,125,8,"",
106,2,145,4,"",
106,3,185,8,"",
106,4,185,6,"",
71,1,11,8,"",
71,2,16.5,8,"",
71,3,16.5,7,"",
107,1,30,8,"",
107,2,40,4,"",
107,3,50,7,"",
107,4,50,6,"",
118,1,20,4,"",
118,2,25,5,"",
118,3,25,4,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,155,2,"",
119,4,185,4,"",
119,5,185,5,"",
57,1,170,6,"",
57,2,220,3,"",
57,3,260,6,"",
57,4,260,5,"",
72,1,30,5,"",
72,2,45,4,"",
47,1,45,10,"",
47,2,45,9,"",
47,3,45,8,"",
81,1,50,6,"",
81,2,40,5,"",
3,1,110,3,"",
3,2,120,8,"",
3,3,120,7,"",
47,1,45,3,"",
47,2,45,12,"",
47,3,45,11,"",
32,1,30,8,"",
32,2,40,3,"",
32,3,50,6,"",
32,4,50,4,"",
34,1,25,8,"",
34,2,45,10,"",
34,3,45,7,"",
101,1,30,8,"",
101,2,40,8,"",
101,3,40,7,"",
105,1,25,5,"",
105,2,40,7,"",
105,3,40,4,"",
62,1,0,9,"",
62,2,0,8,"",
62,3,0,7,"",
26,1,10,8,"",
26,2,15,10,"",
26,3,15,8,"",
79,1,0,6,"",
79,2,0,5,"",
73,1,27.5,6,"",
73,2,27.5,5,"",
46,1,77,8,"",
46,2,88,3,"",
46,3,88,8,"",
46,4,88,8,"",
68,1,45,5,"",
68,2,95,10,"",
68,3,105,9,"",
106,1,145,8,"",
106,2,165,4,"",
106,3,185,8,"",
106,4,185,7,"",
15,1,0,10,"",
15,2,0,9,"",
107,1,40,8,"",
107,2,60,5,"",
107,3,60,5,"",
118,1,20,7,"",
118,2,20,5,"",
89,1,0,12,"",
89,2,0,11,"",
119,1,95,4,"",
119,2,135,2,"",
119,3,185,6,"",
119,4,185,5,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,320,2,"",
19,4,390,5,"",
19,5,390,4,"",
47,1,35,12,"",
47,2,45,10,"",
47,3,45,9,"",
4,1,40,10,"",
4,2,55,4,"",
4,3,65,7,"",
4,4,65,6,"",
3,1,120,5,"",
3,2,135,8,"",
3,3,135,7,"",
32,1,30,8,"",
32,2,40,3,"",
32,3,50,7,"",
32,4,50,5,"",
108,1,20,9,"",
108,2,20,8,"",
26,1,15,8,"",
26,2,15,5,"",
51,1,60,8,"",
51,2,80,11,"",
51,3,80,10,"",
48,1,25,4,"",
48,2,35,7,"",
48,3,35,5,"",
110,1,0,6,"",
110,2,0,5,"",
109,1,0,2,"",
109,2,0,6,"",
79,1,0,5,"",
79,2,0,5,"",
120,1,0,8,"",
120,2,15,6,"",
45,1,45,5,"",
45,2,55,4,"",
45,3,70,6,"",
45,4,70,5,"",
68,1,45,5,"",
68,2,95,8,"",
68,3,115,7,"",
46,1,75,8,"",
46,2,90,3,"",
46,3,90,8,"",
46,4,90,7,"",
15,1,0,7,"",
15,2,0,6,"",
18,1,30,6,"",
18,2,40,4,"",
18,3,50,6,"",
18,4,50,4,"",
118,1,25,4,"",
118,2,20,7,"",
119,1,95,5,"",
119,2,135,2,"",
119,3,185,9,"",
119,4,185,5,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,320,2,"",
19,4,390,5,"",
19,5,390,5,"",
47,1,35,12,"",
47,2,35,11,"",
47,3,35,10,"",
4,1,40,10,"",
4,2,55,4,"",
4,3,70,9,"",
4,4,70,6,"",
3,1,120,5,"",
3,2,125,9,"",
3,3,125,8,"",
81,1,45,10,"",
81,2,60,8,"",
81,3,50,8,"",
121,1,45,10,"",
121,2,60,12,"",
32,1,30,8,"",
32,2,40,3,"",
32,3,50,6,"",
32,4,50,4,"",
108,1,15,9,"",
108,2,20,8,"",
108,3,25,10,"",
26,1,10,12,"",
26,2,15,13,"",
51,1,75,5,"",
51,2,75,10,"",
51,3,75,10,"",
109,1,0,6,"",
109,2,0,5,"",
110,1,0,6,"",
110,2,0,4,"",
122,1,0,8,"",
122,2,0,6,"",
28,1,30,8,"",
28,2,40,8,"",
28,3,40,6,"",
120,1,0,8,"",
120,2,0,8,"",
45,1,45,5,"",
45,2,55,4,"",
45,3,70,7,"",
45,4,70,5,"",
68,1,45,4,"",
68,2,85,6,"",
68,3,115,8,"",
68,4,95,8,"",
46,1,75,8,"",
46,2,90,5,"",
46,3,105,8,"",
15,1,0,7,"",
15,2,0,5,"",
107,1,45,5,"",
107,2,55,8,"",
107,3,55,7,"",
118,1,20,6,"",
118,2,20,5,"",
119,1,95,5,"",
119,2,135,2,"",
119,3,185,6,"",
119,4,185,5,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,320,3,"",
19,4,390,7,"",
19,5,390,5,"",
4,1,45,10,"",
4,2,60,6,"",
4,3,75,5,"",
4,4,75,4,"",
3,1,105,5,"",
3,2,120,10,"",
3,3,120,10,"",
47,1,45,10,"",
47,2,45,10,"",
81,1,45,15,"",
81,2,60,12,"",
81,3,70,10,"",
121,1,60,10,"",
121,2,70,12,"",
32,1,30,8,"",
32,2,40,5,"",
32,3,50,6,"",
32,4,50,4,"",
26,1,15,10,"",
26,2,15,9,"",
108,1,15,8,"",
108,2,25,11,"",
108,3,25,9,"",
109,1,0,12,"",
109,2,0,7,"",
110,1,0,6,"",
110,2,0,5,"",
51,1,75,5,"",
51,2,85,9,"",
51,3,85,7,"",
48,1,25,4,"",
48,2,35,7,"",
48,3,35,7,"",
79,1,0,6,"",
79,2,0,8,"",
79,3,0,5,"",
120,1,0,8,"",
120,2,0,10,"",
45,1,45,5,"",
45,2,55,3,"",
45,3,75,7,"",
45,4,75,5,"",
68,1,45,4,"",
68,2,85,6,"",
68,3,95,10,"",
68,4,95,10,"",
15,1,0,7,"",
15,2,0,6,"",
107,1,45,5,"",
107,2,60,7,"",
107,3,60,5,"",
118,1,15,5,"",
118,2,20,9,"",
118,3,20,6,"",
119,1,95,4,"",
119,2,135,3,"",
119,3,195,7,"",
119,4,195,5,"",
19,1,140,8,"",
19,2,230,5,"",
19,3,320,8,"",
19,4,320,6,"",
4,1,50,8,"",
4,2,60,3,"",
4,3,55,8,"",
4,4,55,8,"",
3,1,90,8,"",
3,2,105,11,"",
3,3,110,8,"",
47,1,35,10,"",
47,2,35,9,"",
47,3,35,8,"",
81,1,45,8,"",
81,2,60,8,"",
81,3,75,8,"",
81,4,75,5,"",
121,1,60,10,"",
121,2,75,8,"",
32,1,30,8,"",
32,2,40,3,"",
32,3,50,7,"",
32,4,50,3,"",
62,1,0,7,"",
62,2,0,6,"",
62,3,0,5,"",
108,1,20,5,"",
108,2,25,10,"",
108,3,25,9,"",
26,1,15,10,"",
26,2,20,10,"",
120,1,0,7,"",
120,2,0,6,"",
63,1,0,8,"",
63,2,0,8,"",
45,1,45,5,"",
45,2,55,3,"",
45,3,75,5,"",
45,4,75,4,"",
46,1,75,8,"",
46,2,90,4,"",
46,3,105,4,"",
46,4,120,5,"",
68,1,45,4,"",
68,2,85,10,"",
68,3,95,10,"",
68,4,95,9,"",
71,1,15,8,"",
71,2,15,8,"",
107,1,45,4,"",
107,2,60,6,"",
107,3,60,5,"",
118,1,20,8,"",
118,2,20,8,"",
89,1,0,11,"",
89,2,0,9,"",
119,1,95,5,"Smith machine",
119,2,135,3,"",
119,3,165,2,"",
119,4,205,6,"",
119,5,205,5,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,340,6,"",
19,4,340,5,"",
4,1,40,8,"",
4,2,55,3,"",
4,3,60,10,"",
4,4,65,7,"",
3,1,90,8,"",
3,2,110,11,"",
3,3,110,8,"",
47,1,35,10,"",
47,2,35,9,"",
47,3,35,9,"",
81,1,45,10,"",
81,2,60,10,"",
81,3,75,11,"",
81,4,85,6,"",
121,1,60,10,"",
121,2,75,10,"",
119,1,95,5,"Smith machine",
119,2,135,3,"",
119,3,165,2,"",
119,4,205,6,"",
119,5,205,5,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,340,6,"",
19,4,340,5,"",
4,1,40,8,"",
4,2,55,3,"",
4,3,60,10,"",
4,4,65,7,"",
3,1,90,8,"",
3,2,110,11,"",
3,3,110,8,"",
47,1,35,10,"",
47,2,35,9,"",
47,3,35,9,"",
81,1,45,10,"",
81,2,60,10,"",
81,3,75,11,"",
81,4,85,6,"",
121,1,60,10,"",
121,2,75,10,"",
32,1,30,8,"",
32,2,40,5,"",
32,3,50,3,"",
32,4,50,3,"",
64,1,75,10,"",
64,2,90,10,"",
64,3,105,8,"",
64,4,120,9,"",
62,1,0,10,"",
62,2,0,8,"",
69,1,25,8,"",
69,2,35,4,"",
69,3,45,5,"",
66,1,0,4,"",
66,2,0,6,"",
66,3,0,5,"",
110,1,0,6,"",
110,2,0,5,"",
63,1,0,8,"",
63,2,30,7,"",
63,3,30,6,"",
120,1,0,8,"",
120,2,0,6,"",
45,1,45,5,"",
45,2,55,5,"",
45,3,80,5,"",
45,4,80,4,"",
68,1,45,5,"",
68,2,85,8,"",
68,3,95,10,"",
68,4,95,10,"",
46,1,90,4,"",
46,2,105,3,"",
46,3,120,5,"",
15,1,15,5,"",
15,2,15,4,"",
18,1,30,8,"",
18,2,40,5,"",
18,3,50,6,"",
18,4,50,5,"",
118,1,20,9,"",
118,2,20,7,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,175,2,"",
119,4,195,9,"",
119,5,205,6,"",
19,1,190,8,"",
19,2,280,4,"",
19,3,370,3,"",
19,4,390,7,"",
19,5,390,6,"",
4,1,40,8,"",
4,2,55,3,"",
4,3,60,9,"",
4,4,65,8,"",
3,1,90,8,"",
3,2,120,10,"",
3,3,120,9,"",
47,1,45,11,"Inside, outside, neutral",
47,2,45,10,"",
32,1,30,8,"",
32,2,40,4,"",
32,3,50,4,"",
32,4,50,4,"",
108,1,15,8,"",
108,2,25,9,"",
108,3,25,8,"",
26,1,15,8,"",
26,2,20,10,"",
109,1,0,10,"",
109,2,0,10,"",
109,3,0,8,"",
110,1,0,6,"",
110,2,0,8,"",
110,3,0,7,"",
63,1,0,10,"",
63,2,16.5,6,"",
63,3,16.5,5,"",
123,1,11,6,"",
123,2,16.5,6,"",
123,3,16.5,5,"",
103,1,30,10,"",
103,2,35,6,"",
103,3,30,5,"",
46,1,66,5,"",
46,2,77,3,"",
46,3,88,8,"",
46,4,88,7,"",
68,1,45,5,"",
68,2,95,10,"",
68,3,95,9,"",
106,1,145,6,"",
106,2,165,3,"",
106,3,185,7,"",
106,4,185,6,"",
71,1,11,8,"",
71,2,16.5,7,"",
71,3,16.5,6,"",
107,1,40,8,"",
107,2,50,9,"",
107,3,50,7,"",
118,1,20,8,"",
118,2,20,6,"",
57,1,170,6,"",
57,2,220,3,"",
57,3,280,6,"",
57,4,280,4,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,175,4,"",
119,4,175,8,"",
3,1,90,8,"",
3,2,110,6,"",
3,3,120,9,"",
3,4,120,6,"",
103,1,30,10,"",
103,2,30,9,"",
102,1,25,7,"",
102,2,35,6,"",
102,3,45,6,"",
102,4,45,3,"",
62,1,0,10,"",
62,2,0,9,"",
105,1,25,6,"",
105,2,35,4,"",
105,3,40,7,"",
47,1,45,10,"",
47,2,45,9,"",
26,1,15,10,"",
26,2,17.5,9,"",
79,1,7.5,8,"",
79,2,12.5,6,"",
123,1,11,10,"",
123,2,16.5,9,"",
46,1,77,5,"",
46,2,99,3,"",
46,3,77,10,"",
46,4,82,10,"",
68,1,45,5,"",
68,2,95,10,"",
68,3,95,9,"",
106,1,145,6,"",
106,2,165,3,"",
106,3,185,10,"",
106,4,185,8,"",
71,1,11,8,"",
71,2,16.5,5,"",
71,3,16.5,5,"",
107,1,40,10,"",
107,2,50,6,"",
107,3,55,9,"",
107,4,55,7,"",
118,1,20,10,"",
118,2,20,9,"",
119,1,95,3,"",
119,2,135,2,"",
119,3,175,1,"",
119,4,205,4,"",
119,5,205,6,"",
57,1,170,8,"",
57,2,220,4,"",
57,3,280,5,"",
57,4,280,4,"",
3,1,100,8,"",
3,2,120,8,"",
3,3,120,7,"",
4,1,80,8,"",
4,2,100,8,"",
4,3,100,8,"",
47,1,45,8,"",
47,2,45,8,"",
32,1,30,8,"",
32,2,40,4,"",
32,3,50,6,"",
32,4,50,4,"",
62,1,0,9,"",
62,2,0,8,"",
116,1,11,6,"",
116,2,11,4,"",
26,1,15,6,"",
26,2,20,8,"",
26,3,20,7,"",
108,1,20,10,"",
108,2,25,7,"",
105,1,25,6,"",
105,2,35,6,"",
105,3,35,4,"",
123,1,11,8,"",
123,2,16.5,7,"",
123,3,16.5,5,"",
63,1,11,5,"",
63,2,11,5,"",
103,1,30,10,"",
103,2,30,9,"",
46,1,66,8,"",
46,2,77,5,"",
46,3,82,9,"",
46,4,82,8,"",
84,1,25,10,"",
84,2,35,10,"",
84,3,35,10,"",
84,4,35,10,"",
106,1,145,6,"",
106,2,165,3,"",
106,3,185,8,"",
106,4,185,6,"",
15,1,10,8,"",
15,2,10,6,"",
15,3,10,5,"",
107,1,40,10,"",
107,2,50,6,"",
107,3,60,8,"",
107,4,60,5,"",
118,1,20,12,"",
118,2,20,9,"",
89,1,0,13,"",
89,2,0,9,"",
119,1,95,5,"",
119,2,135,4,"",
119,3,175,1,"",
119,4,205,6,"",
119,5,205,4,"",
19,1,190,8,"",
19,2,280,4,"",
19,3,390,6,"",
19,4,390,6,"",
4,1,80,8,"",
4,2,100,11,"",
4,3,100,10,"",
47,1,45,10,"",
47,2,45,8,"",
47,3,45,6,"",
3,1,100,8,"",
3,2,125,9,"",
3,3,125,9,"",
32,1,30,8,"",
32,2,40,4,"",
32,3,50,7,"",
32,4,50,5,"",
62,1,0,9,"",
62,2,0,8,"",
64,1,105,10,"",
64,2,105,9,"",
69,1,25,8,"",
69,2,45,6,"",
69,3,45,5,"",
110,1,0,8,"",
110,2,0,7,"",
66,1,0,8,"",
66,2,0,5,"",
123,1,0,14,"",
123,2,0,14,"",
63,1,0,6,"",
63,2,0,5,"",
45,1,45,5,"",
45,2,55,5,"",
45,3,80,5,"",
45,4,80,4,"",
68,1,45,5,"",
68,2,65,10,"",
68,3,95,9,"",
68,4,95,8,"",
68,5,95,8,"",
46,1,75,8,"",
46,2,90,8,"",
46,3,90,7,"",
71,1,0,8,"",
71,2,0,8,"",
107,1,45,6,"",
107,2,55,8,"",
107,3,55,7,"",
118,1,15,6,"",
118,2,20,7,"",
118,3,20,5,"",
119,1,95,6,"Smith machine",
119,2,135,3,"",
119,3,135,2,"",
119,4,135,6,"",
119,5,135,4,"",
57,1,170,8,"",
57,2,220,4,"",
57,3,280,9,"",
57,4,300,5,"",
3,1,100,8,"",
3,2,130,9,"",
3,3,130,8,"",
4,1,80,8,"",
4,2,100,10,"",
4,3,100,9,"",
47,1,45,11,"",
47,2,45,9,"",
47,3,45,8,"",
32,1,30,8,"",
32,2,40,4,"",
32,3,50,7,"",
32,4,50,4,"",
62,1,0,8,"",
62,2,0,7,"",
116,1,11,6,"",
116,2,11,4,"",
105,1,25,6,"",
105,2,35,4,"",
105,3,40,6,"",
105,4,40,5,"",
103,1,30,6,"",
103,2,25,9,"",
103,3,25,8,"",
123,1,11,14,"",
123,2,16.5,7,"",
123,3,16.5,6,"",
63,1,0,6,"",
63,2,0,5,"",
46,1,66,8,"",
46,2,77,8,"",
46,3,88,9,"",
46,4,88,7,"",
68,1,45,5,"",
68,2,65,10,"",
68,3,95,10,"",
68,4,95,8,"",
106,1,145,8,"",
106,2,185,4,"",
106,3,205,8,"",
71,1,11,5,"",
71,2,16.5,8,"",
71,3,16.5,6,"",
107,1,40,6,"",
107,2,50,4,"",
107,3,60,8,"",
107,4,60,7,"",
118,1,20,12,"",
118,2,20,9,"",
89,1,0,13,"",
89,2,0,9,"",
119,1,95,6,"",
119,2,135,4,"",
119,3,175,1,"",
119,4,210,7,"",
119,5,210,5,"",
57,1,170,6,"",
57,2,220,3,"",
57,3,280,4,"",
57,4,280,4,"",
47,1,45,10,"",
47,2,45,12,"",
47,3,45,10,"",
4,1,100,8,"",
4,2,120,10,"",
4,3,120,9,"",
3,1,100,6,"",
3,2,130,9,"",
3,3,130,8,"",
32,1,30,8,"",
32,2,40,6,"",
32,3,55,4,"",
32,4,55,2,"",
62,1,0,10,"",
62,2,0,9,"",
26,1,15,6,"",
26,2,20,9,"",
26,3,20,8,"",
108,1,25,10,"",
116,1,11,7,"",
116,2,11,5,"",
122,1,11,7,"",
122,2,11,6,"",
63,1,11,7,"",
63,2,11,6,"",
123,1,11,10,"",
123,2,11,12,"",
103,1,25,11,"",
103,2,25,9,"",
46,1,66,8,"",
46,2,77,8,"",
46,3,88,7,"",
46,4,88,6,"",
68,1,45,5,"",
68,2,95,10,"",
68,3,95,8,"",
71,1,11,8,"",
71,2,16.5,8,"",
71,3,16.5,8,"",
107,1,40,6,"",
107,2,50,8,"",
107,3,55,5,"",
119,1,95,6,"",
119,2,135,3,"",
119,3,185,1,"",
119,4,215,6,"",
119,5,215,4,"",
57,1,170,6,"",
57,2,220,3,"",
57,3,280,4,"",
57,4,280,4,"",
4,1,100,6,"",
4,2,120,10,"",
4,3,120,9,"",
47,1,45,11,"",
47,2,45,10,"",
47,3,45,10,"",
3,1,110,8,"",
3,2,130,7,"",
3,3,130,6,"",
32,1,35,8,"",
32,2,45,4,"",
32,3,50,6,"",
32,4,50,4,"",
64,1,105,8,"",
64,2,120,9,"",
64,3,120,7,"",
62,1,0,10,"",
62,2,0,9,"",
26,1,15,11,"",
26,2,15,9,"",
110,1,0,8,"",
110,2,0,7,"",
110,3,0,6,"",
66,1,0,8,"",
66,2,0,6,"",
63,1,0,12,"",
63,2,0,12,"",
123,1,0,11,"",
123,2,0,9,"",
47,1,35,14,"",
47,2,35,12,"",
47,3,35,11,"",
45,1,45,6,"",
45,2,55,8,"",
45,3,80,8,"",
45,4,80,7,"",
68,1,45,5,"",
68,2,65,8,"",
68,3,95,10,"",
68,4,95,9,"",
68,5,95,9,"",
46,1,75,8,"",
46,2,90,6,"",
46,3,105,8,"",
71,1,0,10,"",
71,2,30,8,"",
71,3,30,6,"",
59,1,15,10,"",
59,2,20,6,"",
59,3,25,6,"",
59,4,25,4,"",
118,1,20,10,"",
118,2,20,8,"",
119,1,95,6,"",
119,2,135,3,"",
119,3,185,2,"",
119,4,215,7,"",
119,5,215,4,"",
19,1,140,8,"",
19,2,230,4,"",
19,3,340,8,"",
19,4,340,5,"",
4,1,45,6,"",
4,2,55,8,"",
4,3,60,10,"",
4,4,65,9,"",
3,1,105,5,"",
3,2,120,11,"",
3,3,120,11,"",
32,1,35,8,"",
32,2,45,4,"",
32,3,50,6,"",
32,4,50,5,"",
108,1,25,11,"",
108,2,25,10,"",
26,1,25,9,"",
26,2,25,7,"",
101,1,30,10,"",
101,2,40,10,"",
101,3,45,10,"",
101,4,45,9,"",
48,1,25,4,"",
48,2,35,9,"",
48,3,35,9,"",
116,1,11,8,"",
116,2,11,6,"",
63,1,0,14,"",
63,2,0,12,"",
123,1,0,13,"",
123,2,0,11,"",
46,1,66,10,"",
46,2,77,10,"",
46,3,82,10,"",
46,4,82,8,"",
68,1,45,5,"",
68,2,65,10,"",
68,3,95,10,"",
68,4,95,10,"",
68,5,95,9,"",
106,1,145,8,"",
106,2,185,4,"",
106,3,205,8,"",
71,1,11,10,"",
71,2,16.5,10,"",
71,3,16.5,8,"",
18,1,40,8,"",
18,2,50,4,"",
18,3,50,7,"",
18,4,50,6,"",
118,1,20,7,"",
118,2,20,6,"",
89,1,0,18,"",
89,2,0,12,"",
119,1,95,6,"",
119,2,135,4,"",
119,3,185,2,"",
119,4,220,5,"",
119,5,220,4,"",
57,1,170,6,"",
57,2,220,3,"",
57,3,280,6,"",
57,4,260,5,"",
47,1,45,12,"",
47,2,45,9,"",
4,1,100,8,"",
4,2,120,9,"",
4,3,120,7,"",
3,1,100,8,"",
3,2,125,10,"",
3,3,125,8,"",
102,1,25,8,"",
102,2,35,5,"",
102,3,45,7,"",
102,4,45,5,"",
101,1,40,15,"",
101,2,50,10,"",
101,3,50,8,"",
48,1,25,4,"",
48,2,35,9,"",
48,3,35,6,"",
116,1,11,8,"",
63,1,11,12,"",
63,2,16.5,7,"",
63,3,16.5,6,"",
103,1,20,16,"",
103,2,25,11,"",
103,3,25,10,"",
123,1,11,4,"",
123,2,16.5,10,"",
123,3,16.5,9,"",
46,1,66,10,"",
46,2,77,8,"",
46,3,82,9,"",
46,4,82,8,"",
106,1,145,8,"",
106,2,185,4,"",
106,3,205,10,"",
71,1,11,10,"",
71,2,16.5,9,"",
71,3,16.5,7,"",
68,1,45,5,"",
68,2,65,10,"",
68,3,95,10,"",
68,4,95,10,"",
118,1,22.5,9,"",
118,2,22.5,7,"",
107,1,30,6,"",
107,2,45,8,"",
107,3,45,5,"",
89,1,0,15,"",
89,2,0,12,"",
119,1,95,5,"",
119,2,135,3,"",
